sites
https://www.buzzfeednews.com/article/ryanhatesthis/the-most-popular-youtube-videos-about-the-coronavirus-are
https://twitter.com/Rangoli_A/status/1227792415676780545
https://twitter.com/Woppa1Woppa/status/1220068338732191744
https://twitter.com/FreddiGoldstein/status/1238188241968336903
https://www.boomlive.in/health/hoax-alert-viral-emergency-notification-on-coronavirus-is-fake-6682
https://www.vox.com/recode/2020/3/5/21164745/coronavirus-phishing-email-scams
https://news.un.org/en/story/2020/02/1058381
https://www.miamiherald.com/news/nation-world/national/article241171546.html
https://www.cnn.com/2020/03/01/asia/china-coronavirus-truth-rumors-intl-hnk/index.html
https://www.rushlimbaugh.com/daily/2020/02/24/overhyped-coronavirus-weaponized-against-trump/
https://www.politifact.com/factchecks/2020/jan/28/blog-posting/websites-spin-conspiracy-theory-about-coronavirus-/
https://qz.com/1818606/alex-jones-ordered-to-stop-selling-fake-coronavirus-cures/
https://qz.com/1816973/amazon-is-selling-coronavirus-misinformation/
https://apnews.com/afs:Content:8635070312
https://www.newsweek.com/conservative-pastor-claims-he-healed-viewers-coronavirus-through-their-tv-screens-1492044
https://www.snopes.com/fact-check/drinking-water-prevent-coronavirus/
https://www.npr.org/2020/03/11/814550474/missouri-sues-televangelist-jim-bakker-for-selling-fake-coronavirus-cure
https://www.pedestrian.tv/news/french-government-cocaine-coke-coronavirus-hoax/
https://qz.com/india/1813845/coronavirus-fake-news-rife-on-indian-facebook-whatsapp-twitter/
https://www.deccanherald.com/national/fact-check-weed-kills-coronavirus-vivek-agnihotri-shares-scientific-misinformation-via-meme-803236.html
https://homeopathyonlinemd.com/homeopathic-treatment-of-coronavirus/
https://www.miaminewtimes.com/news/coronavirus-norwegian-cruise-line-leaked-emails-show-booking-strategy-11590056
http://www.taipeitimes.com/News/taiwan/archives/2020/02/28/2003731764
https://hoax-alert.leadstories.com/3471905-Fact-Check-Supermarkets-Are-NOT-Recalling-Coronavirus-Infected-Toilet-Paper.html
https://www.vox.com/recode/2020/1/31/21115589/coronavirus-wuhan-china-myths-hoaxes-facebook-social-media-tiktok-twitter-wechat
https://www.vice.com/en_us/article/qjdvvd/a-disturbing-number-of-people-think-coronavirus-is-related-to-corona-beer
https://www.politifact.com/factchecks/2020/jan/23/facebook-posts/there-outbreak-china-wuhan-coronavirus-there-not-v/
https://medium.com/dfrlab/bioweapons-secret-labs-and-the-cia-pro-kremlin-actors-blame-the-u-s-for-coronavirus-outbreak-ffc2139c28dd
https://www.bbc.com/news/world-us-canada-51599009
https://english.alarabiya.net/en/News/middle-east/2020/03/05/Coronavirus-may-be-US-biological-attack-IRGC-head.html
https://thehill.com/policy/international/487308-china-pushing-conspiracy-theory-us-army-bringing-coronavirus-wuhan
https://www.memri.org/reports/arab-writers-coronavirus-part-biological-warfare-waged-us-against-china
https://www.facebook.com/realUpsetCalifornianConservative/posts/2648766678715989
https://nymag.com/intelligencer/2020/03/fox-business-covid-19-is-a-coronavirus-impeachment-scam.html
https://www.politico.com/news/2020/02/26/trump-backers-coronavirus-conspiracy-117781
https://www.cnn.com/2020/02/18/politics/tom-cotton-coronavirus/index.html
https://www.buzzfeednews.com/article/ryanhatesthis/qanon-supporters-and-anti-vaxxers-are-spreading-a-hoax-that
https://www.mediamatters.org/coronavirus-covid-19/fox-guest-jerry-falwell-jr-speculates-north-korea-got-together-china-create
https://www.jpost.com/Middle-East/Iran-News/Irans-regime-pushes-antisemitic-conspiracies-about-coronavirus-620212
https://www.nytimes.com/2020/03/16/us/coronavirus-text-messages-national-quarantine.html
https://www.buzzfeednews.com/article/janelytvynenko/coronavirus-fake-news-disinformation-rumors-hoaxes
https://www.aljazeera.com/news/2020/03/misinformation-fake-news-spark-india-coronavirus-fears-200309051731540.html
http://en.farsnews.ir/newstext.aspx
https://www.snopes.com/fact-check/hair-dryer-coronavirus/
https://www.click2houston.com/health/2020/03/18/businesses-offering-coronavirus-services-popping-up-in-houston-but-consumers-need-to-be-careful/
https://securityboulevard.com/2020/03/coronavirus-phishing-scams-exploit-misinformation/
https://www.bbc.com/news/51929628
https://allafrica.com/stories/202003180719.html
https://www.koreatimes.co.kr/www/nation/2020/03/113_286382.html
https://www.ibtimes.com/coronavirus-disinformation-campaign-russian-agents-trying-sow-confusion-distrust-west-2942081
https://www.globalresearch.ca/in-a-europe-closed-down-by-the-coronavirus-the-eu-s-its-doors-to-the-us-army/5706133
https://edition.cnn.com/2020/03/13/us/dean-koontz-novel-coronavirus-debunk-trnd/index.html
https://www.khaleejtimes.com/coronavirus-outbreak/coronavirus-in-uae-no-pesticides-will-not-be-sprayed-from-the-sky
https://soundcloud.com/jane-lytvynenko/fake-covid-10-audio-2
https://www.mediamatters.org/fake-news/hoax-about-national-coronavirus-quarantine-spread-tiktok-despite-platforms-anti
https://www..online/2020/03/17/ibuprofene-e-coronavirus-il-falso-test-whatsapp-associato-al-chirurgo-pascale-del-galeazzi-di-milano-parte-la-denuncia/
https://www.open.online/2020/03/10/coronavirus-vitamina-c-come-terapia-vincente-per-i-pazienti-negli-ospedali-milanesi-falso-laudio-whatsapp/
https://www.open.online/2020/03/15/coronavirus-sopravvive-nove-giorni-nellasfalto-il-nuovo-audio-complottista-su-whatsapp/
https://www.open.online/2020/03/11/coronavirus-laudio-whatsapp-di-martina-la-cardiologa-di-milano-false-notizie-denunciata/
https://www.politico.eu/pro/eu-warns-on-pro-kremlin-disinfo-on-coronavirus-pandemic/
https://www.bbc.com/news/world-51735367
https://www.thedailybeast.com/a-white-nationalist-has-rebranded-himself-as-coronavirus-expert-and-people-are-flocking-to-him
https://www.motherjones.com/politics/2020/03/oprah-pedophile-hoax/
https://qz.com/africa/1810219/nigerias-coronavirus-case-may-spark-wave-of-fake-news-and-fears/
https://www.motherjones.com/politics/2020/03/coronavirus-misinformation/
https://nccih.nih.gov/health/in-the-news-in-the-news-coronavirus-and-alternative-treatments
https://thewire.in/economy/coronavirus-misinformation-poultry-india
https://cnnphilippines.com/news/2020/3/19/marikina-barangay-chair-fake-news.html
https://www.kenyans.co.ke/news/51027-how-identify-fake-coronavirus-messages-whatsapp
https://maldita.es/malditobulo/2020/03/10/no-manuela-carmena-no-ha-dado-positivo-por-coronavirus-lo-ha-tuiteado-una-cuenta-falsa-que-se-hace-pasar-por-el-pais/
https://www.nytimes.com/2020/03/13/world/asia/coronavirus-china-conspiracy-theory.html
https://medium.com/dfrlab/coronavirus-used-to-stoke-fear-of-nato-exercise-in-europe-c2de92522a7d
https://medium.com/dfrlab/coronavirus-used-to-stoke-fear-of-nato-exercise-in-europe-c2de92522a7d
https://sundiatapost.com/facebook-has-a-coronavirus-problem-its-whatsapp/
https://www.theverge.com/2020/3/20/21187760/twitter-elon-musk-tweet-coronavirus-misinformation
https://www.cbc.ca/news/canada/sudbury/timmins-scammers-debunked-1.5504514
https://maldita.es/malditobulo/2020/03/12/celaa-valerio-manifestacion-8m-guantes-morados-coronavirus/
https://www.factcheck.org/2020/03/contrary-to-false-posts-sanitizer-helpful-against-coronavirus/
https://medium.com/dfrlab/maduros-attempt-to-exploit-coronavirus-outbreak-backfires-on-social-media-eef39326e940
https://www.ft.com/content/34b6df5a-ea4a-471f-8ac9-606580480049
https://cesti-elfove.cz/mimoradny-report-dezinfo-koronavirus/
https://www.newtral.es/no-una-etiqueta-del-desinfectante-lysol-no-demuestra-que-el-coronavirus-actual-siempre-ha-existido-como-dice-un-video-viral/20200309/
https://efectococuyo.com/cocuyo-chequea/coronavirus-te-medicinal/
https://www.open.online/2020/02/27/audio-whatsapp-di-16-minuti-origine-complottista-del-coronavirus-attribuito-al-dottor-domenico-biscardi/
https://www.brisbanetimes.com.au/business/companies/the-other-viral-problem-in-the-covid-19-pandemic-online-misinformation-20200318-p54bd3.html
https://www.indiatoday.in/fact-check/story/fact-check-no-clapping-together-at-5-pm-during-janta-curfew-will-not-kill-coronavirus-1658438-2020-03-22
https://www.express.co.uk/news/weird/1258546/Coronavirus-Nostradamus-prophecy-COVID-19-quatrain-false-prediction
https://www.politifact.com/factchecks/2020/mar/18/instagram-posts/vegan-instagram-accounts-spread-misinformation-abo/
https://www.theguardian.com/world/2020/jan/31/bat-soup-dodgy-cures-and-diseasology-the-spread-of-coronavirus-bunkum
https://www.theguardian.com/world/2020/jan/31/bat-soup-dodgy-cures-and-diseasology-the-spread-of-coronavirus-bunkum
https://fullfact.org/online/wuhan-5g-coronavirus/
https://www.theguardian.com/world/2020/jan/31/bat-soup-dodgy-cures-and-diseasology-the-spread-of-coronavirus-bunkum
https://www.thedailybeast.com/qanon-conspiracy-theorists-magic-cure-for-coronavirus-is-drinking-lethal-bleach
https://www.theguardian.com/world/2020/jan/31/bat-soup-dodgy-cures-and-diseasology-the-spread-of-coronavirus-bunkum
https://www.theguardian.com/world/2020/jan/31/bat-soup-dodgy-cures-and-diseasology-the-spread-of-coronavirus-bunkum
https://www.tpi.it/cronaca/fact-checking-video-italiano-giappone-coronavirus-20200322570851/
https://www.ilpost.it/2020/03/10/bufala-bsl-4/
https://pagellapolitica.it/blog/show/642/stanziamenti-degli-stati-per-combattere-il-coronavirus-la-lega-sbaglia-il-confronto
https://www.open.online/2020/03/22/il-video-complottista-coronavirus-e-stato-il-pipistrello-che-accusa-gli-stati-uniti-di-aver-diffuso-il-virus/
https://www.boomlive.in/fake-news/message-claiming-coronavirus-can-last-up-to-8-hours-in-air-is-misleading-7328
https://www.open.online/2020/03/23/coronavirus-il-governo-inglese-ha-disposto-la-quarantena-ai-vaccinati-contro-linfluenza-facciamo-chiarezza/
https://www.open.online/2020/03/23/coronavirus-la-bufala-del-paziente-che-in-italia-non-vogliono-curare-perche-nero/
https://www.open.online/2020/03/23/coronavirus-il-medico-israeliano-che-lavora-a-parma-e-lo-stop-di-cura-agli-over-60-un-caso-di-disinformazione/
https://www.open.online/2020/03/23/la-disinformazione-whatsapp-del-coronavirus-che-non-contagia-gli-extracomunitari-vaccinati-contro-la-tbc/
https://www.mycentraljersey.com/story/news/crime/jersey-mayhem/2020/03/23/coronavirus-union-county-warns-against-scams/2900590001/
https://www.ilmessaggero.it/vaticano/coronavirus_madonna_loreto_pellegrinaggio_fake_news-5126101.html
https://www.mediamatters.org/sean-hannity/foxs-dr-marc-siegel-says-worse-case-scenario-coronavirus-it-could-be-flu
https://www.mediamatters.org/coronavirus-covid-19/fox-news-coronavirus-special-featured-quack-doctor-who-told-viewers-conduct
https://www.theguardian.com/us-news/2020/mar/24/liberty-university-reopens-despite-coronavirus-closure-calls-jerry-falwell-jr
https://factcheck.afp.com/saline-solution-kills-china-coronavirus-experts-refute-online-rumour
https://factcheck.afp.com/coronavirus-plaguing-china-was-not-created-us-government-agency
https://factcheck.afp.com/hoax-circulates-online-applying-vaseline-your-nostrils-will-protect-against-air-pollutants
https://euvsdisinfo.eu/sputnik-coronavirus-could-be-designed-to-kill-elderly-italians/
https://euvsdisinfo.eu/report/coronavirus-was-created-in-the-laboratory/
https://euvsdisinfo.eu/report/coronavirus-is-a-classic-example-of-hybrid-warfare/
https://euvsdisinfo.eu/report/coronavirus-is-a-western-tool-to-attack-chinese-economy/
https://euvsdisinfo.eu/report/neither-doctors-nor-food-supplies-in-lithuania/
https://euvsdisinfo.eu/report/swedish-oligarchs-in-cahoots-with-the-authorities-refuse-to-introduce-carantine-measures/
https://euvsdisinfo.eu/report/the-coronavirus-pandemic-is-the-ruling-elites-alternative-to-a-world-war/
https://verafiles.org/articles/vera-files-fact-check-quote-card-robredo-wanting-free-prison
https://www.rappler.com/newsbreak/fact-check/255672-sss-approves-aid-every-member-coronavirus
https://www.facebook.com/photo.php?fbid=2665177503718593&set=gm.2830502203707786&type=3&theater&ifg=1
https://maldita.es/malditobulo/2020/03/26/la-verdad-sobre-el-coronavirus-video-laboratorio/
https://maldita.es/malditobulo/2020/03/26/practicar-sexo-prevenga-infeccion-coronavirus/
https://maldita.es/malditobulo/2020/03/26/vagon-tren-covid-19-senalizacion/
https://maldita.es/malditobulo/2020/03/27/leones-leon-rusia-libera-coronavirus-calle/
https://maldita.es/malditobulo/2020/03/27/pruebas-nuevo-brote-coronavirus-creado-laboratorios-video/
https://maldita.es/malditobulo/2020/03/27/bill-gates-carta-coronavirus-gran-corrector/
https://factcheck.afp.com/no-video-shows-market-selling-wild-animals-indonesias-sulawesi-island
https://factcheck.afp.com/chinese-doctors-have-not-projected-11-million-people-quarantined-wuhan-china-will-die-coronavirus
https://factcheck.afp.com/photo-stock-image-building-has-circulated-online-least-january-2019
https://factcheck.afp.com/china-coronavirus-health-experts-refute-misinformation-about-how-wear-face-masks
https://factcheck.afp.com/sri-lankan-authorities-say-man-suffered-condition-unrelated-novel-coronavirus
https://factcheck.afp.com/philippine-health-chief-dismisses-ridiculous-hoax-novel-coronavirus-type-rabies
https://factcheck.afp.com/china-coronavirus-australian-authorities-refute-hoax-about-contaminated-foods-and-locations
https://factcheck.afp.com/china-coronavirus-australia-refutes-claims-travel-warning-was-issued-queensland-suburbs
https://factcheck.afp.com/china-coronavirus-singapore-denies-it-closed-subway-station-after-novel-coronavirus-discovery
https://factcheck.afp.com/china-coronavirus-pakistani-officials-deny-they-issued-warning-over-dangers-eating-goat-meat
https://factcheck.afp.com/chinese-spies-did-not-steal-deadly-coronavirus-canada
https://factcheck.afp.com/2014-photo-people-participating-art-project-frankfurt-germany
https://factcheck.afp.com/australian-health-officials-dismiss-hoax-report-about-new-novel-coronavirus-case-outside-sydney
https://factcheck.afp.com/health-experts-sri-lanka-refute-claims-herbal-cure-novel-coronavirus
https://www.abante.com.ph/mayor-online-vlogger-kinasuhan-sa-pekeng-covid-19-result.htm
https://factcheck.afp.com/video-was-made-student-college-project-it-does-not-show-trained-doctor
https://factcheck.afp.com/chinese-authorities-have-not-recorded-300000-confirmed-novel-coronavirus-cases-there-no-precise
https://factcheck.afp.com/novel-coronavirus-health-experts-warn-against-steaming-face-masks-reuse-after-misinformation-chinese
https://factcheck.afp.com/photo-has-circulated-reports-about-japanese-medical-team-travelling-china-2008
https://factcheck.afp.com/sri-lankan-health-experts-refute-misleading-online-claim-country-has-eradicated-novel-coronavirus
https://factcheck.afp.com/not-only-source-virus-unknown-dead-cells-inside-rhino-horn-also-are-incapable-keeping-it-alive
https://factcheck.afp.com/health-authorities-did-not-say-drinking-water-will-prevent-coronavirus
https://factcheck.afp.com/health-experts-refute-false-claims-drinking-boiled-garlic-water-cures-novel-coronavirus
https://factcheck.afp.com/indian-health-experts-say-there-no-evidence-link-between-novel-coronavirus-transmission-and-specific
